,tier,blue_kill,blue_firstBlood,blue_gold,blue_towers,blue_firstTower,blue_firstDragon,first_dragon,blue_firstRiftHerald,gold_diff,rift_herald,dragons_count,fire_dragon,water_dragon,air_dragon,earth_dragon,blue_win
4205,DIAMOND,4,0,19496,0,0,0,,0,-9368,0,0,0,0,0,0,0
4206,DIAMOND,14,1,25550,1,1,0,,1,87,1,1,0,1,0,0,0
4207,DIAMOND,7,1,22604,0,0,1,AIR_DRAGON,1,-667,1,1,0,0,1,0,1
4208,DIAMOND,1,1,5441,0,0,0,,0,887,0,0,0,0,0,0,1
4209,DIAMOND,14,1,25386,0,1,1,FIRE_DRAGON,1,3527,0,2,1,1,0,0,1
4210,DIAMOND,12,1,25647,1,0,1,EARTH_DRAGON,0,652,0,2,1,0,0,1,1
4211,DIAMOND,9,0,23315,0,0,1,WATER_DRAGON,0,-3308,0,1,0,1,0,0,0
4212,DIAMOND,18,1,26970,0,1,0,,1,3364,0,0,0,0,0,0,1
4213,DIAMOND,8,1,23648,1,1,0,,1,-2041,1,0,0,0,0,0,0
4214,DIAMOND,14,1,28134,1,1,1,AIR_DRAGON,1,8349,0,1,0,0,1,0,1
4215,DIAMOND,4,0,19214,0,0,0,,0,-8678,0,0,0,0,0,0,0
4216,DIAMOND,15,1,25353,0,1,1,AIR_DRAGON,0,6110,0,1,0,0,1,0,1
4217,DIAMOND,10,0,23333,0,0,1,EARTH_DRAGON,0,-1713,0,1,0,0,0,1,0
4218,DIAMOND,11,0,24272,0,0,1,FIRE_DRAGON,0,-1559,0,1,1,0,0,0,0
4219,DIAMOND,5,0,21430,0,0,0,,1,-5109,1,0,0,0,0,0,0
4220,DIAMOND,16,1,27523,0,1,1,WATER_DRAGON,0,2040,0,1,0,1,0,0,1
4221,DIAMOND,10,0,24433,0,0,1,WATER_DRAGON,1,1108,1,1,0,1,0,0,1
4222,DIAMOND,14,1,27755,1,1,1,FIRE_DRAGON,1,8124,1,1,1,0,0,0,1
4223,DIAMOND,16,1,29946,3,1,1,FIRE_DRAGON,1,8059,1,1,1,0,0,0,1
4224,DIAMOND,14,0,26848,1,1,0,,0,1578,0,1,0,0,0,1,1
4225,DIAMOND,22,1,29080,1,1,1,AIR_DRAGON,1,3817,1,1,0,0,1,0,1
4226,DIAMOND,13,1,24006,0,0,1,FIRE_DRAGON,1,-2500,1,1,1,0,0,0,0
4227,DIAMOND,16,1,27884,2,1,1,AIR_DRAGON,0,8829,0,2,0,0,1,1,1
4228,DIAMOND,13,1,24009,0,0,0,,1,-3211,1,1,1,0,0,0,1
4229,DIAMOND,11,1,24820,0,1,0,,0,1824,0,1,0,1,0,0,0
4230,DIAMOND,13,0,28098,3,1,0,,1,6424,1,0,0,0,0,0,1
4231,DIAMOND,10,1,25914,2,1,1,FIRE_DRAGON,1,5403,1,1,1,0,0,0,1
4232,DIAMOND,10,1,23828,0,1,1,FIRE_DRAGON,1,39,1,2,1,1,0,0,1
4233,DIAMOND,12,0,26538,1,1,1,EARTH_DRAGON,1,1521,1,1,0,0,0,1,0
4234,DIAMOND,12,1,28493,3,1,0,,1,6740,1,1,0,0,0,1,1
4235,DIAMOND,12,0,24363,1,1,0,,0,-2777,0,0,0,0,0,0,0
4236,DIAMOND,1,0,3905,0,0,0,,0,-2396,0,0,0,0,0,0,0
4237,DIAMOND,2,0,22344,0,0,0,,0,-3828,0,0,0,0,0,0,1
4238,DIAMOND,10,0,22360,0,0,0,,0,-4592,0,0,0,0,0,0,0
4239,DIAMOND,11,0,24483,0,1,1,FIRE_DRAGON,0,-608,0,1,1,0,0,0,1
4240,DIAMOND,9,0,23415,0,0,1,FIRE_DRAGON,1,-1204,1,1,1,0,0,0,1
4241,DIAMOND,9,0,25312,1,1,0,,0,-2826,0,1,0,0,0,1,0
4242,DIAMOND,7,1,22794,0,1,1,AIR_DRAGON,0,1849,0,1,0,0,1,0,0
4243,DIAMOND,9,1,23980,0,1,1,WATER_DRAGON,1,3047,0,1,0,1,0,0,1
4244,DIAMOND,13,1,25947,1,1,1,WATER_DRAGON,1,3407,0,2,1,1,0,0,1
4245,DIAMOND,11,1,24931,0,1,0,,0,333,0,1,0,1,0,0,1
4246,DIAMOND,17,1,26299,1,1,1,AIR_DRAGON,1,1066,1,1,0,0,1,0,1
4247,DIAMOND,7,1,22901,0,0,1,EARTH_DRAGON,0,-3407,0,1,0,0,0,1,0
4248,DIAMOND,12,1,28313,2,1,1,AIR_DRAGON,0,1441,0,2,0,1,1,0,1
4249,DIAMOND,13,0,24970,0,1,1,AIR_DRAGON,0,-2706,0,1,0,0,1,0,0
4250,DIAMOND,19,1,27302,0,1,0,,1,3865,0,1,0,0,0,1,1
4251,DIAMOND,12,0,24768,0,0,0,,0,303,0,0,0,0,0,0,1
4252,DIAMOND,8,0,23691,1,0,0,,1,-1283,1,0,0,0,0,0,1
4253,DIAMOND,10,0,23634,0,0,0,,0,-2850,0,0,0,0,0,0,0
4254,DIAMOND,12,1,26037,1,1,0,,1,915,1,0,0,0,0,0,0
4255,DIAMOND,19,1,30345,2,1,1,EARTH_DRAGON,1,6256,1,1,0,0,0,1,1
4256,DIAMOND,5,1,20720,0,0,0,,0,-6807,0,0,0,0,0,0,0
4257,DIAMOND,10,1,24990,1,1,1,AIR_DRAGON,1,3363,1,1,0,0,1,0,1
4258,DIAMOND,11,0,23894,0,0,0,,1,-2157,1,1,1,0,0,0,0
4259,DIAMOND,8,0,22132,0,0,1,EARTH_DRAGON,0,-2868,0,1,0,0,0,1,0
4260,DIAMOND,10,1,25441,1,1,1,AIR_DRAGON,1,4066,1,2,0,0,1,1,1
4261,DIAMOND,15,1,26725,0,1,0,,0,3050,0,0,0,0,0,0,1
4262,DIAMOND,7,0,21891,0,0,1,EARTH_DRAGON,1,-1957,0,1,0,0,0,1,0
4263,DIAMOND,11,1,24631,0,0,1,AIR_DRAGON,0,1453,0,2,1,0,1,0,1
4264,DIAMOND,12,0,23868,0,0,1,FIRE_DRAGON,0,-1159,0,1,1,0,0,0,1
4265,DIAMOND,9,1,24573,1,1,1,EARTH_DRAGON,1,-1161,1,1,0,0,0,1,0
4266,DIAMOND,5,0,21441,0,0,0,,0,-2195,0,0,0,0,0,0,0
4267,DIAMOND,8,1,23223,0,1,0,,1,1646,0,0,0,0,0,0,1
4268,DIAMOND,5,0,22112,0,0,0,,1,-3265,1,0,0,0,0,0,0
4269,DIAMOND,16,1,28617,2,1,1,EARTH_DRAGON,1,5047,1,1,0,0,0,1,1
4270,DIAMOND,8,0,21585,0,0,1,EARTH_DRAGON,0,-3436,0,1,0,0,0,1,0
4271,DIAMOND,18,1,28614,1,1,1,AIR_DRAGON,1,3427,1,1,0,0,1,0,1
4272,DIAMOND,21,0,29744,2,1,1,WATER_DRAGON,1,8268,1,2,0,1,0,1,1
4273,DIAMOND,9,0,24647,1,0,1,EARTH_DRAGON,0,2020,0,2,0,1,0,1,1
4274,DIAMOND,14,1,26764,2,1,0,,1,3260,1,0,0,0,0,0,0
4275,DIAMOND,12,0,24571,1,1,1,WATER_DRAGON,1,5151,1,1,0,1,0,0,1
4276,DIAMOND,14,1,24500,0,0,0,,0,-641,0,1,1,0,0,0,1
4277,DIAMOND,2,1,22550,0,1,1,WATER_DRAGON,1,1734,1,2,1,1,0,0,1
4278,DIAMOND,18,0,29913,2,1,1,EARTH_DRAGON,1,9372,1,1,0,0,0,1,1
4279,DIAMOND,13,1,26769,1,1,1,AIR_DRAGON,1,3865,1,1,0,0,1,0,1
4280,DIAMOND,16,1,26720,2,1,1,FIRE_DRAGON,0,992,0,1,1,0,0,0,1
4281,DIAMOND,7,1,20577,0,0,0,,0,-11598,0,0,0,0,0,0,0
4282,DIAMOND,11,0,24722,0,0,1,FIRE_DRAGON,1,-6645,1,1,1,0,0,0,0
4283,DIAMOND,8,1,23913,1,1,1,AIR_DRAGON,1,1316,1,2,1,0,1,0,1
4284,DIAMOND,5,1,22067,0,0,0,,0,169,0,0,0,0,0,0,0
4285,DIAMOND,3,0,18290,0,0,0,,0,-13802,0,0,0,0,0,0,0
4286,DIAMOND,10,0,24793,0,1,1,FIRE_DRAGON,1,1483,1,2,1,1,0,0,1
4287,DIAMOND,10,0,22769,0,1,1,WATER_DRAGON,0,-1617,0,1,0,1,0,0,1
4288,DIAMOND,13,0,28384,2,1,1,EARTH_DRAGON,1,7654,1,1,0,0,0,1,1
4289,DIAMOND,10,1,25561,0,1,0,,0,949,0,0,0,0,0,0,1
4290,DIAMOND,14,1,26468,1,1,0,,1,2498,1,1,0,1,0,0,1
4291,DIAMOND,10,1,23859,0,0,0,,0,-864,0,0,0,0,0,0,0
4292,DIAMOND,6,1,23432,1,1,0,,1,1590,1,0,0,0,0,0,0
4293,DIAMOND,14,1,28872,3,1,1,EARTH_DRAGON,1,5835,1,1,0,0,0,1,1
4294,DIAMOND,8,0,23096,0,0,0,,0,-3341,0,0,0,0,0,0,0
4295,DIAMOND,10,0,22165,0,0,0,,1,-5525,1,0,0,0,0,0,0
4296,DIAMOND,6,0,21522,0,0,0,,1,-2505,0,1,0,0,1,0,0
4297,DIAMOND,8,1,21219,0,1,1,AIR_DRAGON,0,2379,0,1,0,0,1,0,1
4298,DIAMOND,19,1,29908,2,1,1,FIRE_DRAGON,1,4088,1,1,1,0,0,0,1
4299,DIAMOND,15,1,26533,0,0,1,EARTH_DRAGON,0,3611,0,1,0,0,0,1,0
4300,DIAMOND,15,1,26520,1,1,0,,1,4931,1,0,0,0,0,0,1
4301,DIAMOND,17,1,28596,1,1,1,AIR_DRAGON,1,6656,1,1,0,0,1,0,0
4302,DIAMOND,18,1,27548,0,1,1,WATER_DRAGON,0,2847,0,2,0,1,1,0,1
4303,DIAMOND,16,1,28915,3,1,0,,1,3659,1,0,0,0,0,0,1
4304,DIAMOND,15,1,27055,1,1,0,,0,-1363,0,0,0,0,0,0,0
4305,DIAMOND,10,1,25554,0,0,1,EARTH_DRAGON,1,-1062,1,2,0,1,0,1,0
4306,DIAMOND,3,0,18213,0,0,0,,0,-8634,0,0,0,0,0,0,0
4307,DIAMOND,5,0,21835,0,0,0,,0,-4372,0,0,0,0,0,0,0
4308,DIAMOND,2,1,4249,0,0,0,,0,-260,0,0,0,0,0,0,0
4309,DIAMOND,9,0,24551,1,1,1,EARTH_DRAGON,1,-1587,1,2,1,0,0,1,1
4310,DIAMOND,9,1,24856,0,0,1,AIR_DRAGON,0,2213,0,1,0,0,1,0,1
4311,DIAMOND,11,1,24549,1,1,0,,1,-1425,1,0,0,0,0,0,0
4312,DIAMOND,13,0,27603,1,1,1,EARTH_DRAGON,0,4498,0,1,0,0,0,1,1
4313,DIAMOND,13,1,24999,0,1,0,,1,-925,1,0,0,0,0,0,1
4314,DIAMOND,7,0,24847,1,1,0,,1,956,1,1,0,1,0,0,1
4315,DIAMOND,2,1,5650,0,0,0,,0,964,0,0,0,0,0,0,1
4316,DIAMOND,15,1,26441,1,1,1,AIR_DRAGON,1,3274,1,1,0,0,1,0,1
4317,DIAMOND,7,1,24007,0,1,1,EARTH_DRAGON,1,530,1,1,0,0,0,1,0
4318,DIAMOND,7,0,23209,0,0,0,,0,-4129,0,0,0,0,0,0,0
4319,DIAMOND,9,1,28475,3,1,1,WATER_DRAGON,1,7735,1,1,0,1,0,0,1
4320,DIAMOND,20,0,30297,1,1,1,EARTH_DRAGON,1,5661,1,1,0,0,0,1,1
4321,DIAMOND,15,0,26285,0,1,0,,1,1378,1,1,0,0,0,1,1
4322,DIAMOND,14,0,25524,0,1,1,AIR_DRAGON,0,2494,0,1,0,0,1,0,1
4323,DIAMOND,9,0,21471,0,0,0,,0,-8884,0,0,0,0,0,0,0
4324,DIAMOND,6,0,21567,0,0,0,,0,-7454,0,1,1,0,0,0,0
4325,DIAMOND,12,1,27377,2,1,1,AIR_DRAGON,1,5963,1,2,0,1,1,0,0
4326,DIAMOND,23,0,31406,3,1,0,,1,9038,1,0,0,0,0,0,1
4327,DIAMOND,10,1,25452,1,1,0,,1,1675,1,1,0,0,1,0,1
4328,DIAMOND,17,0,26212,0,0,1,WATER_DRAGON,0,-78,0,2,1,1,0,0,0
4329,DIAMOND,3,0,22477,1,1,0,,1,-2281,1,0,0,0,0,0,0
4330,DIAMOND,17,1,26617,0,1,0,,0,1395,0,0,0,0,0,0,0
4331,DIAMOND,13,1,26390,1,1,1,FIRE_DRAGON,1,5588,1,2,1,0,1,0,1
4332,DIAMOND,4,0,20924,0,0,0,,0,-5802,0,0,0,0,0,0,0
4333,DIAMOND,16,1,27552,1,1,1,EARTH_DRAGON,1,4874,1,1,0,0,0,1,1
4334,DIAMOND,11,0,23680,0,1,1,AIR_DRAGON,0,-1031,0,1,0,0,1,0,0
4335,DIAMOND,10,0,23644,0,1,0,,1,-243,1,0,0,0,0,0,1
4336,DIAMOND,14,1,29611,3,1,1,FIRE_DRAGON,1,10562,1,2,1,1,0,0,1
4337,DIAMOND,19,1,30370,2,1,1,AIR_DRAGON,1,6275,1,2,0,0,1,1,1
4338,DIAMOND,13,1,26075,1,1,1,FIRE_DRAGON,1,2786,1,1,1,0,0,0,1
4339,DIAMOND,10,1,24178,0,0,1,AIR_DRAGON,1,321,1,2,0,1,1,0,0
4340,DIAMOND,8,0,21898,0,0,1,FIRE_DRAGON,0,-1548,0,1,1,0,0,0,0
4341,DIAMOND,12,1,27304,1,1,0,,1,3306,1,1,1,0,0,0,1
4342,DIAMOND,7,0,19704,0,0,0,,0,-7246,0,0,0,0,0,0,0
4343,DIAMOND,9,1,23513,0,0,0,,0,-2726,0,0,0,0,0,0,1
4344,DIAMOND,9,0,24538,0,0,1,FIRE_DRAGON,0,-1987,0,1,1,0,0,0,0
4345,DIAMOND,13,0,27493,2,1,1,AIR_DRAGON,1,8206,1,1,0,0,1,0,1
4346,DIAMOND,9,1,24181,0,0,0,,0,3305,0,0,0,0,0,0,1
4347,DIAMOND,8,0,24522,1,1,1,EARTH_DRAGON,0,-2420,0,1,0,0,0,1,0
4348,DIAMOND,10,1,23589,0,1,1,AIR_DRAGON,1,-3043,1,1,0,0,1,0,0
4349,DIAMOND,12,1,25585,0,0,1,FIRE_DRAGON,0,-399,0,1,1,0,0,0,1
4350,DIAMOND,9,1,25063,1,1,1,FIRE_DRAGON,1,3870,1,1,1,0,0,0,1
4351,DIAMOND,13,0,26344,1,1,0,,1,3855,0,0,0,0,0,0,0
4352,DIAMOND,15,1,26371,0,1,1,FIRE_DRAGON,1,2654,1,2,1,1,0,0,1
4353,DIAMOND,15,1,27103,2,1,0,,1,4913,1,1,0,1,0,0,1
4354,DIAMOND,12,1,24769,0,0,1,WATER_DRAGON,1,-130,1,1,0,1,0,0,0
4355,DIAMOND,8,0,24065,1,1,1,EARTH_DRAGON,1,2764,1,2,0,0,1,1,0
4356,DIAMOND,13,0,26235,1,1,0,,1,2646,1,0,0,0,0,0,1
4357,DIAMOND,17,1,28734,1,1,0,,0,8967,0,1,0,0,1,0,1
4358,DIAMOND,11,0,24903,1,1,0,,1,-1068,1,0,0,0,0,0,0
4359,DIAMOND,13,1,27416,1,1,1,AIR_DRAGON,1,4335,1,1,0,0,1,0,1
4360,DIAMOND,11,0,25114,1,0,0,,1,-5984,1,0,0,0,0,0,0
4361,DIAMOND,8,0,21805,0,0,1,EARTH_DRAGON,0,-4833,0,1,0,0,0,1,0
4362,DIAMOND,10,0,23525,0,1,1,FIRE_DRAGON,0,-126,0,2,1,1,0,0,0
4363,DIAMOND,10,1,23146,0,0,1,WATER_DRAGON,1,-2282,0,1,0,1,0,0,1
4364,DIAMOND,10,1,24576,1,1,0,,1,1318,1,0,0,0,0,0,0
4365,DIAMOND,11,0,26245,1,1,1,EARTH_DRAGON,1,2651,1,2,1,0,0,1,1
4366,DIAMOND,17,1,29575,3,1,0,,1,5846,1,0,0,0,0,0,0
4367,DIAMOND,9,1,23758,0,0,0,,0,-804,0,0,0,0,0,0,0
4368,DIAMOND,7,0,23934,0,0,1,EARTH_DRAGON,1,-1145,1,1,0,0,0,1,1
4369,DIAMOND,16,1,27572,1,1,1,WATER_DRAGON,1,876,1,1,0,1,0,0,0
4370,DIAMOND,9,1,23222,0,0,0,,1,-2660,1,0,0,0,0,0,0
4371,DIAMOND,9,0,23625,0,0,0,,0,-3151,0,0,0,0,0,0,0
4372,DIAMOND,4,0,18080,0,0,0,,0,-11496,0,0,0,0,0,0,0
4373,DIAMOND,14,0,27032,1,0,0,,0,5,0,0,0,0,0,0,0
4374,DIAMOND,2,0,19133,0,0,0,,0,-6979,0,0,0,0,0,0,0
4375,DIAMOND,7,0,24163,0,0,1,FIRE_DRAGON,1,274,1,1,1,0,0,0,0
4376,DIAMOND,10,1,21899,0,0,1,AIR_DRAGON,0,-7005,0,1,0,0,1,0,0
4377,DIAMOND,11,1,24764,0,0,0,,0,1924,0,1,1,0,0,0,1
4378,DIAMOND,6,0,24304,0,0,0,,1,1487,1,0,0,0,0,0,0
4379,DIAMOND,16,1,27141,1,1,0,,1,2288,1,0,0,0,0,0,1
4380,DIAMOND,14,0,25978,0,0,1,AIR_DRAGON,1,71,1,1,0,0,1,0,0
4381,DIAMOND,14,0,26487,1,1,0,,1,3693,1,1,0,1,0,0,1
4382,DIAMOND,7,0,21196,0,0,0,,0,-6369,0,0,0,0,0,0,0
4383,DIAMOND,11,1,25385,1,1,0,,1,3095,1,0,0,0,0,0,1
4384,DIAMOND,10,1,26720,2,1,0,,1,4731,1,1,0,0,1,0,1
4385,DIAMOND,6,1,21356,0,0,0,,1,-4837,0,0,0,0,0,0,0
4386,DIAMOND,4,0,19470,0,0,0,,0,-9593,0,0,0,0,0,0,0
4387,DIAMOND,21,1,25746,0,0,0,,0,-1193,0,0,0,0,0,0,0
4388,DIAMOND,13,0,25556,0,0,0,,0,-2039,0,0,0,0,0,0,0
4389,DIAMOND,4,1,22438,0,1,0,,0,-631,0,0,0,0,0,0,1
4390,DIAMOND,11,0,25001,0,0,0,,0,-1120,0,0,0,0,0,0,0
4391,DIAMOND,11,0,22933,0,0,1,FIRE_DRAGON,0,-3481,0,1,1,0,0,0,0
4392,DIAMOND,15,1,26257,0,1,1,EARTH_DRAGON,1,-97,1,1,0,0,0,1,0
4393,DIAMOND,13,1,23959,0,1,1,FIRE_DRAGON,1,3756,0,2,1,0,1,0,1
4394,DIAMOND,10,0,23583,0,1,0,,0,-2258,0,0,0,0,0,0,0
4395,DIAMOND,13,1,23562,0,0,0,,1,-1389,0,0,0,0,0,0,0
4396,DIAMOND,12,1,26633,1,1,0,,1,3408,0,0,0,0,0,0,1
4397,DIAMOND,16,1,25181,0,0,1,AIR_DRAGON,0,-4865,0,1,0,0,1,0,0
4398,DIAMOND,15,0,26018,0,1,0,,0,1927,0,0,0,0,0,0,1
4399,DIAMOND,14,0,25559,0,0,0,,0,-4708,0,0,0,0,0,0,1
4400,DIAMOND,15,1,25639,0,1,0,,1,1052,1,1,0,0,0,1,1
4401,DIAMOND,8,0,23414,0,1,0,,0,-1914,0,0,0,0,0,0,0
4402,DIAMOND,12,1,24795,0,0,1,AIR_DRAGON,0,2248,0,1,0,0,1,0,1
4403,DIAMOND,18,1,28628,2,1,0,,1,4106,1,0,0,0,0,0,1
4404,DIAMOND,10,1,23622,0,0,1,AIR_DRAGON,0,-1169,0,1,0,0,1,0,0
4405,DIAMOND,16,0,28278,2,1,1,EARTH_DRAGON,1,4273,1,2,1,0,0,1,1
4406,DIAMOND,14,1,27450,2,1,1,EARTH_DRAGON,1,4781,0,1,0,0,0,1,1
4407,DIAMOND,7,0,23020,0,0,0,,0,-1797,0,1,1,0,0,0,1
4408,DIAMOND,10,1,21784,0,0,0,,0,-3274,0,0,0,0,0,0,0
4409,DIAMOND,14,0,25221,0,0,0,,0,-1793,0,0,0,0,0,0,1
4410,DIAMOND,8,1,22747,0,0,0,,1,-7270,1,0,0,0,0,0,0
4411,DIAMOND,11,0,24275,0,1,0,,1,1085,1,0,0,0,0,0,0
4412,DIAMOND,5,0,21364,0,0,0,,0,-3790,0,0,0,0,0,0,0
4413,DIAMOND,11,1,24745,0,0,1,AIR_DRAGON,0,1272,0,1,0,0,1,0,1
4414,DIAMOND,9,0,25164,1,1,0,,1,948,1,1,0,0,0,1,0
4415,DIAMOND,6,1,21840,0,0,0,,0,-4998,0,0,0,0,0,0,0
4416,DIAMOND,12,1,25186,1,1,1,EARTH_DRAGON,1,4240,1,1,0,0,0,1,1
4417,DIAMOND,11,0,23826,0,1,1,AIR_DRAGON,1,-888,0,1,0,0,1,0,0
4418,DIAMOND,10,1,22524,0,0,1,WATER_DRAGON,0,-3428,0,2,0,1,1,0,0
4419,DIAMOND,8,1,19490,0,0,0,,0,-8535,0,0,0,0,0,0,0
4420,DIAMOND,14,1,26319,0,1,1,FIRE_DRAGON,1,2595,1,1,1,0,0,0,1
4421,DIAMOND,2,1,4462,0,0,0,,0,-133,0,0,0,0,0,0,0
4422,DIAMOND,6,0,22792,0,0,0,,0,-4497,0,0,0,0,0,0,1
4423,DIAMOND,11,1,27055,1,1,1,FIRE_DRAGON,1,3089,1,1,1,0,0,0,1
4424,DIAMOND,15,0,25702,0,1,1,WATER_DRAGON,1,3386,1,2,1,1,0,0,1
4425,DIAMOND,8,1,24951,1,0,0,,0,855,0,0,0,0,0,0,1
4426,DIAMOND,7,0,21935,0,0,0,,1,-7588,1,0,0,0,0,0,0
4427,DIAMOND,18,1,27634,1,1,0,,0,3608,0,1,0,0,1,0,0
4428,DIAMOND,15,1,27090,1,1,1,AIR_DRAGON,1,2374,1,2,1,0,1,0,1
4429,DIAMOND,7,0,22241,0,0,0,,0,-3489,0,0,0,0,0,0,0
4430,DIAMOND,17,0,26777,0,0,0,,1,1214,1,0,0,0,0,0,0
4431,DIAMOND,8,1,22017,0,0,0,,0,-6762,0,0,0,0,0,0,0
4432,DIAMOND,22,1,28495,1,1,1,WATER_DRAGON,1,7098,1,2,0,1,1,0,1
4433,DIAMOND,17,0,26324,0,0,0,,0,-3682,0,0,0,0,0,0,0
4434,DIAMOND,11,1,24148,0,1,0,,0,436,0,0,0,0,0,0,0
4435,DIAMOND,8,0,23771,0,0,1,EARTH_DRAGON,1,-471,1,1,0,0,0,1,0
4436,DIAMOND,11,1,23957,0,0,0,,1,-945,0,0,0,0,0,0,0
4437,DIAMOND,3,0,19005,0,0,0,,0,-11619,0,0,0,0,0,0,0
4438,DIAMOND,15,1,27415,1,1,0,,1,6387,1,1,0,0,0,1,1
4439,DIAMOND,9,0,22945,0,0,0,,1,-4105,1,0,0,0,0,0,0
4440,DIAMOND,8,0,22474,0,0,0,,0,-7210,0,0,0,0,0,0,0
4441,DIAMOND,14,1,23320,0,1,1,AIR_DRAGON,1,-1457,0,1,0,0,1,0,0
4442,DIAMOND,9,1,23576,1,0,0,,1,-1106,1,0,0,0,0,0,0
4443,DIAMOND,12,1,26691,0,0,1,EARTH_DRAGON,0,2355,0,1,0,0,0,1,1
4444,DIAMOND,13,1,24834,0,0,1,AIR_DRAGON,0,-1176,0,1,0,0,1,0,1
4445,DIAMOND,12,1,24873,0,1,1,WATER_DRAGON,0,2977,0,1,0,1,0,0,1
4446,DIAMOND,14,1,27952,0,0,1,EARTH_DRAGON,0,5634,0,1,0,0,0,1,1
4447,DIAMOND,8,0,24332,1,1,0,,1,3955,1,1,0,0,1,0,1
4448,DIAMOND,19,0,29590,2,1,1,,1,4980,1,0,0,0,0,0,1
4449,DIAMOND,9,0,23386,1,1,1,EARTH_DRAGON,1,-3211,1,1,0,0,0,1,0
4450,DIAMOND,15,1,27851,1,1,0,,0,6203,0,1,0,0,0,1,1
4451,DIAMOND,11,0,24192,0,0,1,EARTH_DRAGON,0,-1877,0,1,0,0,0,1,0
4452,DIAMOND,5,0,21675,0,0,0,,0,-5602,0,0,0,0,0,0,0
4453,DIAMOND,12,1,23987,0,0,0,,1,-1071,1,0,0,0,0,0,0
4454,DIAMOND,14,1,27660,1,1,1,AIR_DRAGON,1,4707,1,1,0,0,1,0,0
4455,DIAMOND,9,1,23954,0,0,1,EARTH_DRAGON,0,-1010,0,2,1,0,0,1,0
4456,DIAMOND,11,1,24219,0,0,1,FIRE_DRAGON,1,982,1,1,1,0,0,0,1
4457,DIAMOND,14,0,24657,0,1,0,,0,2031,0,0,0,0,0,0,1
4458,DIAMOND,10,1,25564,1,0,1,EARTH_DRAGON,0,-494,0,1,0,0,0,1,1
4459,DIAMOND,6,1,21801,0,0,1,FIRE_DRAGON,1,-2094,1,1,1,0,0,0,0
4460,DIAMOND,11,0,24925,1,1,0,,1,-3936,1,0,0,0,0,0,0
4461,DIAMOND,11,1,25871,1,1,0,,1,2596,1,0,0,0,0,0,1
4462,DIAMOND,13,0,25079,0,0,0,,0,972,0,1,1,0,0,0,1
4463,DIAMOND,13,1,24870,0,0,0,,1,-2620,1,1,1,0,0,0,1
4464,DIAMOND,6,1,21446,0,0,0,,0,-3732,0,0,0,0,0,0,0
4465,DIAMOND,17,0,29294,3,1,1,WATER_DRAGON,1,7267,1,1,0,1,0,0,1
4466,DIAMOND,11,1,27934,1,1,1,AIR_DRAGON,1,7260,0,1,0,0,1,0,1
4467,DIAMOND,17,0,26183,0,0,1,EARTH_DRAGON,0,-5127,0,1,0,0,0,1,0
4468,DIAMOND,10,0,23568,0,0,0,,0,-3351,0,0,0,0,0,0,0
4469,DIAMOND,7,1,22187,0,0,1,WATER_DRAGON,0,-2391,0,1,0,1,0,0,0
4470,DIAMOND,12,1,24640,0,0,1,EARTH_DRAGON,1,5381,0,2,0,0,1,1,1
4471,DIAMOND,4,1,20809,0,0,0,,0,-5165,0,0,0,0,0,0,0
4472,DIAMOND,5,1,22026,0,0,0,,0,-2178,0,0,0,0,0,0,1
4473,DIAMOND,10,1,24783,1,1,1,AIR_DRAGON,1,1965,1,1,0,0,1,0,0
4474,DIAMOND,9,1,25443,0,0,0,,0,2842,0,0,0,0,0,0,1
4475,DIAMOND,6,0,20289,0,0,0,,0,-12536,0,0,0,0,0,0,0
4476,DIAMOND,6,0,24579,1,1,1,EARTH_DRAGON,1,4484,1,1,0,0,0,1,0
4477,DIAMOND,17,1,27264,1,0,0,,0,-594,0,0,0,0,0,0,0
4478,DIAMOND,8,0,22542,0,0,1,AIR_DRAGON,0,-2457,0,1,0,0,1,0,1
4479,DIAMOND,13,1,25399,0,0,1,EARTH_DRAGON,1,3614,1,1,0,0,0,1,0
4480,DIAMOND,13,1,25987,1,0,1,EARTH_DRAGON,1,-661,0,1,0,0,0,1,0
4481,DIAMOND,10,0,26458,1,1,0,,1,4016,1,0,0,0,0,0,1
4482,DIAMOND,5,1,20928,1,0,0,,0,-6476,0,0,0,0,0,0,0
4483,DIAMOND,14,1,26798,0,0,1,AIR_DRAGON,0,2524,0,1,0,0,1,0,0
4484,DIAMOND,16,1,27406,1,1,1,AIR_DRAGON,1,6172,1,1,0,0,1,0,1
4485,DIAMOND,12,0,26236,0,1,0,,1,3911,1,0,0,0,0,0,1
4486,DIAMOND,21,1,30806,2,1,1,FIRE_DRAGON,1,6641,1,1,1,0,0,0,1
4487,DIAMOND,7,0,21441,0,0,1,WATER_DRAGON,0,-8464,0,1,0,1,0,0,0
4488,DIAMOND,13,1,25401,0,1,1,EARTH_DRAGON,0,1321,0,1,0,0,0,1,1
4489,DIAMOND,2,0,19083,0,0,0,,0,-9274,0,0,0,0,0,0,0
4490,DIAMOND,14,1,27468,1,1,1,AIR_DRAGON,1,5312,1,1,0,0,1,0,1
4491,DIAMOND,13,1,25855,0,0,1,WATER_DRAGON,0,3624,0,1,0,1,0,0,1
4492,DIAMOND,12,1,26182,0,0,1,FIRE_DRAGON,0,3519,0,1,1,0,0,0,1
4493,DIAMOND,11,1,23019,0,0,1,WATER_DRAGON,0,-955,0,2,0,1,1,0,0
